,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021300691,1,12,0,1,8:14 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021300691,2,10,0,1,8:14 PM,12:00,Jump Ball Turiaf vs. Gasol: Tip to Conley,,,,,4,101142,Ronny Turiaf,1610612750.0,Minnesota,Timberwolves,MIN,5,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM
2,0021300691,3,1,1,1,8:14 PM,11:43,,,Lee 5' Jump Shot (2 PTS) (Randolph 1 AST),2 - 0,-2,5,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,5,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,
3,0021300691,4,5,1,1,8:15 PM,11:35,Rubio Bad Pass Turnover (P1.T1),,Conley STEAL (1 STL),,,4,201937,Ricky Rubio,1610612750.0,Minnesota,Timberwolves,MIN,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,
4,0021300691,5,2,5,1,8:15 PM,11:30,,,MISS Conley 2' Layup,,,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
5,0021300691,6,4,0,1,8:15 PM,11:29,Brewer REBOUND (Off:0 Def:1),,,,,4,201147,Corey Brewer,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,
6,0021300691,7,6,2,1,8:15 PM,11:26,,,Randolph S.FOUL (P1.T1),,,5,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,4,201937,Ricky Rubio,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,
7,0021300691,8,3,11,1,8:15 PM,11:26,Rubio Free Throw 1 of 2 (1 PTS),,,2 - 1,-1,4,201937,Ricky Rubio,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,
8,0021300691,10,3,12,1,8:15 PM,11:26,Rubio Free Throw 2 of 2 (2 PTS),,,2 - 2,TIE,4,201937,Ricky Rubio,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,
9,0021300691,12,1,44,1,8:16 PM,11:08,,,Gasol  Reverse Layup (2 PTS) (Conley 1 AST),4 - 2,-2,5,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,
