,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021300979,1,12,0,1,9:11 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021300979,2,10,0,1,9:12 PM,12:00,Jump Ball Favors vs. Jordan: Tip to Griffin,,,,,4.0,202324,Derrick Favors,1610612762.0,Utah,Jazz,UTA,5,201599,DeAndre Jordan,1610612746.0,Los Angeles,Clippers,LAC,5,201933,Blake Griffin,1610612746.0,Los Angeles,Clippers,LAC
2,0021300979,3,2,1,1,9:12 PM,11:45,,,MISS Griffin 15' Jump Shot,,,5.0,201933,Blake Griffin,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0,0,,,,,
3,0021300979,4,4,0,1,9:12 PM,11:44,Jefferson REBOUND (Off:0 Def:1),,,,,4.0,2210,Richard Jefferson,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
4,0021300979,5,2,1,1,9:12 PM,11:25,MISS Jefferson 22' Jump Shot,,,,,4.0,2210,Richard Jefferson,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
5,0021300979,6,4,0,1,9:12 PM,11:25,,,Jordan REBOUND (Off:0 Def:1),,,5.0,201599,DeAndre Jordan,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0,0,,,,,
6,0021300979,7,2,1,1,9:12 PM,11:09,,,MISS Paul 24' 3PT Jump Shot,,,5.0,101108,Chris Paul,1610612746.0,Los Angeles,Clippers,LAC,0,0,,,,,,0,0,,,,,
7,0021300979,8,4,0,1,9:12 PM,11:09,Burke REBOUND (Off:0 Def:1),,,,,4.0,203504,Trey Burke,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
8,0021300979,9,1,1,1,9:13 PM,10:56,Favors 13' Jump Shot (2 PTS) (Burke 1 AST),,,0 - 2,2,4.0,202324,Derrick Favors,1610612762.0,Utah,Jazz,UTA,4,203504,Trey Burke,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
9,0021300979,10,6,2,1,9:13 PM,10:53,Favors S.FOUL (P1.T1),,,,,4.0,202324,Derrick Favors,1610612762.0,Utah,Jazz,UTA,5,201933,Blake Griffin,1610612746.0,Los Angeles,Clippers,LAC,1,0,,,,,
