,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021300684,0,12,0,1,10:11 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021300684,1,10,0,1,10:11 PM,12:00,Jump Ball Gray vs. Gasol: Tip to Conley,,,,,4.0,201189,Aaron Gray,1610612758.0,Sacramento,Kings,SAC,5,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM
2,0021300684,2,2,1,1,10:11 PM,11:41,,,MISS Gasol 12' Jump Shot,,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
3,0021300684,3,4,0,1,10:11 PM,11:41,KINGS Rebound,,,,,2.0,1610612758,,,,,,0,0,,,,,,0,0,,,,,
4,0021300684,4,2,1,1,10:12 PM,11:20,MISS Gay 25' 3PT Jump Shot,,,,,4.0,200752,Rudy Gay,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,
5,0021300684,5,4,0,1,10:12 PM,11:19,,,Lee REBOUND (Off:0 Def:1),,,5.0,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
6,0021300684,6,2,1,1,10:12 PM,11:03,,,MISS Conley 4' Jump Shot,,,5.0,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
7,0021300684,7,4,0,1,10:12 PM,11:02,Gray REBOUND (Off:0 Def:1),,,,,4.0,201189,Aaron Gray,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,
8,0021300684,8,1,1,1,10:12 PM,10:52,Thomas 25' 3PT Jump Shot (3 PTS) (Gay 1 AST),,,0 - 3,3,4.0,202738,Isaiah Thomas,1610612758.0,Sacramento,Kings,SAC,4,200752,Rudy Gay,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,
9,0021300684,9,5,1,1,10:12 PM,10:40,Gray STEAL (1 STL),,Conley Bad Pass Turnover (P1.T1),,,5.0,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,4,201189,Aaron Gray,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,
10,0021300684,10,1,42,1,10:12 PM,10:33,Thomas 3' Driving Layup (5 PTS) (Gray 1 AST),,,0 - 5,5,4.0,202738,Isaiah Thomas,1610612758.0,Sacramento,Kings,SAC,4,201189,Aaron Gray,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,
11,0021300684,11,1,1,1,10:13 PM,10:11,,,Lee 21' Jump Shot (2 PTS) (Conley 1 AST),2 - 5,3,5.0,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,5,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,
12,0021300684,12,2,1,1,10:13 PM,9:53,MISS Gay 15' Jump Shot,,,,,4.0,200752,Rudy Gay,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,
13,0021300684,13,4,0,1,10:13 PM,9:52,,,Randolph REBOUND (Off:0 Def:1),,,5.0,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
14,0021300684,14,1,1,1,10:13 PM,9:34,,,Randolph 17' Jump Shot (2 PTS),4 - 5,1,5.0,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
15,0021300684,15,6,1,1,10:14 PM,9:25,,,Conley P.FOUL (P1.T1),,,5.0,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,4,202738,Isaiah Thomas,1610612758.0,Sacramento,Kings,SAC,1,0,,,,,
16,0021300684,16,1,1,1,10:14 PM,9:18,Thompson 21' Jump Shot (2 PTS) (Thomas 1 AST),,,4 - 7,3,4.0,201574,Jason Thompson,1610612758.0,Sacramento,Kings,SAC,4,202738,Isaiah Thomas,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,
17,0021300684,17,2,1,1,10:14 PM,8:59,,,MISS Randolph 18' Jump Shot,,,5.0,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
18,0021300684,18,4,0,1,10:14 PM,8:57,,,Gasol REBOUND (Off:1 Def:0),,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
19,0021300684,19,2,1,1,10:14 PM,8:52,,,MISS Randolph 7' Jump Shot,,,5.0,2216,Zach Randolph,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
20,0021300684,21,4,0,1,10:14 PM,8:51,,,Gasol REBOUND (Off:2 Def:0),,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
21,0021300684,20,2,65,1,10:14 PM,8:51,,,MISS Gasol 5' Jump Hook Shot,,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
22,0021300684,22,4,0,1,10:14 PM,8:50,Thompson REBOUND (Off:0 Def:1),,,,,4.0,201574,Jason Thompson,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,
23,0021300684,23,1,79,1,10:14 PM,8:38,Gay 9' Pullup Jump Shot (2 PTS),,,4 - 9,5,4.0,200752,Rudy Gay,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,
24,0021300684,26,6,2,1,10:15 PM,8:22,Gray S.FOUL (P1.T1),,,,,4.0,201189,Aaron Gray,1610612758.0,Sacramento,Kings,SAC,5,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,1,0,,,,,
25,0021300684,27,3,11,1,10:15 PM,8:22,,,MISS Gasol Free Throw 1 of 2,,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
26,0021300684,28,4,1,1,10:15 PM,8:22,,,Grizzlies Rebound,,,3.0,1610612763,,,,,,0,0,,,,,,0,0,,,,,
27,0021300684,29,3,12,1,10:16 PM,8:22,,,MISS Gasol Free Throw 2 of 2,,,5.0,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,
