,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021300871,0,12,0,1,8:41 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021300871,1,10,0,1,8:41 PM,12:00,Jump Ball Duncan vs. Jefferson: Tip to Joseph,,,,,4.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,5,2744,Al Jefferson,1610612766.0,Charlotte,Bobcats,CHA,4,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS
2,0021300871,3,2,1,1,8:42 PM,11:38,MISS Green  3PT Jump Shot,,,,,4.0,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,
3,0021300871,4,4,0,1,8:42 PM,11:37,,,Kidd-Gilchrist REBOUND (Off:0 Def:1),,,5.0,203077,Michael Kidd-Gilchrist,1610612766.0,Charlotte,Bobcats,CHA,0,0,,,,,,0,0,,,,,
4,0021300871,5,2,1,1,8:42 PM,11:22,,,MISS McRoberts 28' 3PT Jump Shot,,,5.0,201177,Josh McRoberts,1610612766.0,Charlotte,Bobcats,CHA,0,0,,,,,,0,0,,,,,
5,0021300871,6,4,0,1,8:42 PM,11:21,Leonard REBOUND (Off:0 Def:1),,,,,4.0,202695,Kawhi Leonard,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,
6,0021300871,7,2,5,1,8:42 PM,11:12,MISS Duncan 3' Layup,,McRoberts BLOCK (1 BLK),,,4.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,5,201177,Josh McRoberts,1610612766.0,Charlotte,Bobcats,CHA
7,0021300871,9,4,0,1,8:43 PM,11:10,Duncan REBOUND (Off:1 Def:0),,,,,4.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,
8,0021300871,8,2,5,1,8:43 PM,11:10,MISS Duncan 1' Layup,,McRoberts BLOCK (2 BLK),,,4.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,5,201177,Josh McRoberts,1610612766.0,Charlotte,Bobcats,CHA
9,0021300871,10,4,0,1,8:43 PM,11:08,,,Kidd-Gilchrist REBOUND (Off:0 Def:2),,,5.0,203077,Michael Kidd-Gilchrist,1610612766.0,Charlotte,Bobcats,CHA,0,0,,,,,,0,0,,,,,
