,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021400683,0,12,0,1,8:11 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021400683,1,10,0,1,8:11 PM,12:00,Jump Ball Horford vs. Plumlee: Tip to Teague,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,5,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,4,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL
2,0021400683,2,2,1,1,8:12 PM,11:40,MISS Horford 6' Jump Shot,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
3,0021400683,3,4,0,1,8:12 PM,11:39,,,Plumlee REBOUND (Off:0 Def:1),,,5.0,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
4,0021400683,4,1,5,1,8:12 PM,11:22,,,Plumlee 3' Layup (2 PTS) (Anderson 1 AST),2 - 0,-2,5.0,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,5,101187,Alan Anderson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
5,0021400683,5,2,41,1,8:12 PM,11:15,MISS Teague 2' Running Layup,,,,,4.0,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
6,0021400683,6,4,0,1,8:12 PM,11:14,,,Garnett REBOUND (Off:0 Def:1),,,5.0,708,Kevin Garnett,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
7,0021400683,7,2,79,1,8:12 PM,11:08,,,MISS Jack 17' Pullup Jump Shot,,,5.0,101127,Jarrett Jack,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
8,0021400683,8,4,0,1,8:12 PM,11:07,Carroll REBOUND (Off:0 Def:1),,,,,4.0,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
9,0021400683,9,1,1,1,8:13 PM,10:49,Millsap 25' 3PT Jump Shot (3 PTS) (Teague 1 AST),,,2 - 3,1,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,4,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,
10,0021400683,10,1,1,1,8:13 PM,10:27,,,Johnson  3PT Jump Shot (3 PTS) (Jack 1 AST),5 - 3,-2,5.0,2207,Joe Johnson,1610612751.0,Brooklyn,Nets,BKN,5,101127,Jarrett Jack,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
11,0021400683,11,6,1,1,8:13 PM,10:20,,,Plumlee P.FOUL (P1.T1),,,5.0,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,4,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,
12,0021400683,13,5,1,1,8:14 PM,10:07,Millsap Bad Pass Turnover (P1.T1),,Jack STEAL (1 STL),,,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,5,101127,Jarrett Jack,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
13,0021400683,14,2,1,1,8:14 PM,10:02,,,MISS Johnson 25' 3PT Jump Shot,,,5.0,2207,Joe Johnson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
14,0021400683,15,4,0,1,8:14 PM,9:58,,,Nets Rebound,,,3.0,1610612751,,,,,,0,0,,,,,,0,0,,,,,
15,0021400683,17,1,63,1,8:15 PM,9:44,,,Johnson 10' Fadeaway Jumper (5 PTS),7 - 3,-4,5.0,2207,Joe Johnson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
16,0021400683,18,5,1,1,8:15 PM,9:25,Teague Bad Pass Turnover (P1.T2),,Anderson STEAL (1 STL),,,4.0,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,5,101187,Alan Anderson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
17,0021400683,19,1,66,1,8:15 PM,9:18,,,Jack 16' Jump Bank Shot (2 PTS) (Anderson 2 AST),9 - 3,-6,5.0,101127,Jarrett Jack,1610612751.0,Brooklyn,Nets,BKN,5,101187,Alan Anderson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
18,0021400683,20,6,2,1,8:15 PM,9:02,,,Garnett S.FOUL (P1.T2),,,5.0,708,Kevin Garnett,1610612751.0,Brooklyn,Nets,BKN,4,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,
19,0021400683,21,3,11,1,8:16 PM,9:02,Millsap Free Throw 1 of 2 (4 PTS),,,9 - 4,-5,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
20,0021400683,23,3,12,1,8:16 PM,9:02,Millsap Free Throw 2 of 2 (5 PTS),,,9 - 5,-4,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
21,0021400683,26,1,1,1,8:16 PM,8:50,,,Garnett 19' Jump Shot (2 PTS),11 - 5,-6,5.0,708,Kevin Garnett,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
22,0021400683,27,5,39,1,8:16 PM,8:29,Horford Step Out of Bounds Turnover (P1.T3),,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
23,0021400683,28,1,50,1,8:17 PM,8:20,,,Plumlee  Running Dunk (4 PTS) (Anderson 3 AST),13 - 5,-8,5.0,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,5,101187,Alan Anderson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
24,0021400683,29,6,2,1,8:17 PM,8:20,Carroll S.FOUL (P1.T1),,,,,4.0,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,5,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,1,0,,,,,
25,0021400683,30,9,1,1,8:17 PM,8:20,HAWKS Timeout: Regular (Full 1 Short 0),,,,,2.0,1610612737,,,,,,0,0,,,,,,0,0,,,,,
26,0021400683,31,3,10,1,8:20 PM,8:20,,,MISS Plumlee Free Throw 1 of 1,,,5.0,203486,Mason Plumlee,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,
27,0021400683,33,4,0,1,8:20 PM,8:19,Millsap REBOUND (Off:0 Def:1),,,,,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,
28,0021400683,34,5,1,1,8:20 PM,8:06,Carroll Bad Pass Turnover (P1.T4),,Johnson STEAL (1 STL),,,4.0,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,5,2207,Joe Johnson,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,
